busstop_id,lat,lng
2393,-3.748737,-38.539765
2394,-3.748673,-38.54164
2395,-3.750232,-38.537818
2397,-3.748814,-38.536345
2398,-3.748462,-38.536035
2399,-3.74641,-38.538037
2400,-3.748062,-38.538888
2401,-3.74888,-38.538469
2403,-3.750439,-38.543264
2404,-3.751884,-38.544713
2406,-3.753553,-38.546023
2408,-3.751967,-38.539941
2409,-3.753061,-38.540181
2410,-3.752323,-38.537227
2411,-3.752633,-38.537523
2412,-3.753905,-38.536896
2413,-3.753839,-38.537316
2414,-3.752843,-38.538325
2415,-3.752225,-38.539204
2416,-3.746432,-38.532819
2417,-3.746784,-38.53219
2418,-3.745589,-38.535398
2419,-3.745701,-38.535213
2420,-3.748551,-38.530121
2421,-3.749046,-38.52977
2422,-3.747412,-38.529515
2423,-3.748608,-38.531764
2424,-3.750241,-38.532108
2425,-3.748978,-38.531387
2426,-3.749503,-38.531246
2427,-3.750267,-38.530347
2428,-3.747741,-38.528211
2429,-3.746469,-38.52822
2430,-3.746408,-38.528306
2431,-3.7459,-38.525491
2432,-3.74581,-38.525139
2435,-3.750791,-38.532431
2436,-3.753632,-38.533297
2437,-3.75408,-38.533286
2438,-3.751316,-38.530145
2439,-3.751097,-38.531278
2440,-3.752832,-38.530943
2441,-3.75358,-38.530051
2442,-3.753551,-38.530302
2443,-3.751508,-38.528894
2444,-3.750756,-38.527799
2445,-3.750974,-38.527286
2446,-3.753862,-38.527175
2448,-3.751994,-38.526775
2449,-3.752177,-38.526107
2450,-3.752797,-38.526265
2453,-3.752516,-38.52547
2457,-3.747958,-38.521561
2458,-3.746286,-38.521917
2459,-3.748915,-38.523731
2460,-3.748371,-38.524375
2461,-3.749728,-38.521196
2462,-3.747677,-38.517948
2463,-3.749865,-38.517892
2464,-3.749967,-38.5198
2465,-3.746438,-38.517579
2466,-3.745862,-38.514588
2467,-3.750279,-38.516714
2468,-3.749376,-38.516757
2469,-3.748422,-38.517387
2470,-3.748303,-38.517271
2472,-3.753752,-38.521525
2473,-3.754272,-38.523333
2474,-3.751732,-38.523225
2475,-3.752092,-38.523584
2476,-3.753224,-38.523612
2478,-3.751773,-38.520793
2479,-3.753435,-38.518623
2480,-3.753228,-38.518783
2482,-3.754265,-38.520237
2483,-3.75158,-38.515159
2484,-3.752934,-38.514407
2485,-3.753122,-38.516045
2487,-3.752972,-38.516539
2488,-3.753255,-38.514854
2489,-3.754155,-38.516615
2491,-3.749847,-38.511385
2492,-3.748323,-38.511145
2493,-3.747739,-38.510723
2494,-3.746123,-38.512147
2496,-3.749434,-38.507104
2497,-3.749965,-38.507115
2498,-3.749072,-38.507922
2499,-3.748721,-38.509299
2500,-3.748337,-38.510212
2502,-3.747109,-38.504081
2503,-3.746038,-38.504705
2504,-3.747927,-38.505309
2505,-3.748441,-38.506625
2506,-3.745745,-38.505766
2507,-3.752787,-38.513367
2508,-3.752589,-38.513091
2509,-3.750875,-38.511946
2510,-3.750468,-38.510502
2511,-3.752162,-38.509374
2512,-3.752225,-38.508644
2513,-3.751531,-38.507629
2514,-3.751986,-38.506599
2515,-3.751813,-38.506418
2516,-3.752593,-38.505561
2517,-3.753879,-38.503966
2518,-3.751698,-38.504087
2519,-3.751536,-38.503915
2520,-3.753582,-38.504071
2521,-3.746455,-38.501704
2522,-3.747351,-38.501833
2523,-3.749053,-38.50255
2524,-3.749204,-38.502414
2525,-3.750143,-38.502895
2529,-3.7461,-38.499318
2531,-3.747955,-38.496812
2532,-3.74986,-38.497433
2534,-3.745572,-38.496077
2535,-3.745458,-38.496543
2536,-3.745913,-38.495152
2537,-3.74695,-38.493184
2538,-3.748518,-38.492727
2539,-3.749826,-38.494053
2540,-3.749581,-38.494209
2541,-3.747803,-38.495026
2542,-3.752224,-38.499978
2543,-3.75318,-38.501669
2544,-3.751402,-38.501606
2545,-3.750772,-38.497896
2546,-3.751064,-38.498694
2547,-3.748933,-38.490942
2550,-3.75327,-38.490808
2551,-3.746199,-38.478112
2552,-3.747053,-38.478573
2553,-3.746532,-38.474421
2554,-3.745938,-38.476278
2555,-3.747177,-38.47615
2556,-3.747333,-38.471911
2557,-3.747917,-38.472541
2559,-3.748981,-38.471061
2560,-3.749117,-38.471531
2562,-3.750573,-38.471426
2563,-3.751054,-38.472257
2565,-3.751798,-38.473639
2567,-3.753971,-38.472095
2570,-3.752653,-38.471667
2571,-3.796052,-38.550503
2573,-3.796893,-38.551025
2574,-3.797856,-38.551051
2575,-3.798165,-38.550781
2577,-3.799452,-38.551819
2580,-3.798556,-38.549509
2583,-3.797219,-38.54883
2585,-3.792601,-38.549444
2586,-3.791237,-38.549252
2589,-3.793499,-38.553318
2591,-3.794878,-38.550411
2592,-3.791479,-38.541216
2593,-3.791447,-38.541125
2594,-3.793905,-38.541755
2595,-3.793587,-38.539314
2596,-3.795954,-38.539758
2597,-3.796676,-38.542306
2598,-3.796807,-38.542237
2599,-3.797933,-38.540832
2600,-3.798448,-38.54342
2601,-3.799112,-38.543986
2603,-3.799171,-38.545187
2605,-3.791133,-38.537924
2606,-3.792473,-38.501998
2607,-3.791808,-38.498941
2608,-3.792395,-38.498602
2609,-3.793498,-38.498071
2610,-3.793695,-38.498096
2611,-3.795338,-38.495435
2612,-3.795514,-38.495892
2613,-3.797519,-38.495665
2614,-3.797712,-38.49569
2617,-3.79555,-38.494287
2618,-3.796039,-38.497783
2620,-3.798781,-38.499083
2621,-3.798983,-38.499302
2623,-3.796633,-38.500041
2625,-3.797455,-38.500318
2626,-3.797282,-38.500512
2627,-3.795726,-38.500786
2628,-3.793142,-38.446061
2629,-3.792898,-38.445786
2630,-3.80557,-38.449179
2633,-3.805543,-38.442669
2634,-3.721733,-38.478969
2635,-3.722777,-38.480088
2637,-3.72052,-38.477294
2638,-3.721013,-38.477814
2639,-3.720061,-38.476191
2640,-3.719281,-38.475598
2641,-3.722836,-38.47655
2644,-3.723587,-38.481011
2645,-3.725082,-38.480088
2646,-3.726164,-38.478973
2647,-3.726278,-38.478274
2648,-3.724661,-38.480602
2649,-3.726507,-38.477647
2650,-3.724378,-38.477699
2651,-3.722977,-38.476743
2652,-3.725311,-38.475043
2653,-3.727322,-38.475168
2654,-3.727566,-38.476672
2656,-3.749322,-38.467475
2657,-3.748245,-38.469039
2658,-3.747352,-38.470229
2661,-3.745676,-38.469339
2662,-3.749061,-38.466614
2663,-3.747336,-38.465834
2664,-3.747093,-38.464149
2665,-3.748003,-38.462106
2666,-3.747789,-38.46207
2667,-3.748458,-38.46004
2668,-3.751047,-38.467994
2670,-3.751333,-38.468054
2671,-3.753175,-38.468672
2673,-3.754269,-38.469025
2674,-3.754486,-38.470295
2675,-3.749341,-38.455434
2676,-3.746116,-38.450781
2677,-3.745691,-38.45119
2678,-3.748371,-38.449729
2679,-3.748474,-38.449509
2680,-3.747805,-38.452331
2683,-3.754575,-38.44667
2685,-3.755298,-38.597714
2686,-3.755237,-38.597259
2689,-3.755974,-38.594385
2690,-3.755489,-38.595643
2691,-3.755739,-38.595581
2693,-3.757956,-38.589944
2694,-3.757536,-38.591039
2695,-3.756985,-38.59174
2696,-3.757689,-38.592467
2697,-3.756217,-38.593206
2698,-3.756418,-38.593149
2699,-3.755288,-38.590235
2700,-3.761521,-38.598628
2701,-3.762432,-38.598801
2703,-3.760372,-38.590286
2704,-3.759041,-38.587904
2705,-3.758594,-38.589036
2707,-3.7564,-38.588148
2709,-3.756749,-38.586874
2710,-3.757455,-38.586108
2711,-3.755791,-38.586355
2712,-3.755743,-38.583601
2713,-3.757644,-38.584599
2714,-3.755359,-38.584334
2715,-3.75652,-38.584951
2717,-3.758744,-38.58311
2718,-3.758346,-38.579945
2719,-3.757826,-38.580758
2720,-3.757803,-38.580964
2721,-3.757227,-38.581884
2722,-3.756719,-38.582021
2723,-3.759621,-38.587114
2724,-3.761031,-38.586389
2725,-3.763284,-38.587606
2726,-3.761841,-38.587514
2727,-3.761123,-38.584006
2728,-3.761221,-38.584129
2729,-3.76019,-38.585763
2730,-3.760386,-38.585689
2734,-3.763501,-38.585607
2735,-3.760237,-38.583887
2736,-3.763424,-38.579703
2737,-3.763436,-38.57998
2738,-3.762344,-38.582033
2740,-3.760841,-38.579857
2741,-3.76097,-38.579787
2742,-3.760033,-38.580458
2743,-3.759962,-38.580326
2744,-3.759955,-38.579285
2745,-3.759928,-38.579168
2746,-3.759207,-38.578353
2747,-3.758094,-38.578359
2748,-3.758925,-38.576917
2749,-3.756693,-38.578793
2751,-3.756912,-38.57289
2752,-3.758323,-38.572144
2753,-3.758255,-38.572085
2754,-3.755599,-38.574139
2755,-3.755729,-38.574125
2757,-3.756746,-38.569819
2758,-3.755915,-38.56916
2759,-3.754786,-38.568449
2760,-3.755172,-38.56878
2761,-3.757581,-38.57036
2763,-3.758841,-38.571151
2764,-3.758878,-38.571066
2765,-3.761477,-38.576276
2766,-3.761573,-38.576257
2767,-3.760922,-38.577486
2768,-3.76081,-38.57753
2769,-3.762029,-38.577748
2770,-3.762039,-38.577584
2772,-3.760996,-38.572461
2773,-3.760724,-38.574266
2775,-3.763435,-38.568145
2776,-3.762389,-38.570131
2777,-3.763065,-38.570311
2778,-3.763176,-38.570453
2779,-3.761945,-38.570647
2780,-3.761344,-38.569282
2781,-3.760304,-38.568589
2782,-3.760398,-38.568751
2786,-3.758751,-38.567694
2787,-3.758611,-38.566332
2788,-3.758465,-38.563285
2789,-3.758678,-38.563088
2790,-3.757639,-38.561627
2792,-3.757056,-38.559819
2793,-3.757088,-38.557654
2795,-3.763023,-38.566228
2796,-3.760971,-38.56487
2797,-3.763155,-38.566022
2798,-3.760917,-38.564538
2799,-3.758027,-38.554561
2800,-3.757897,-38.554295
2801,-3.755287,-38.555926
2802,-3.755297,-38.555614
2804,-3.758884,-38.550362
2805,-3.75654,-38.553058
2806,-3.756177,-38.552953
2807,-3.754886,-38.551569
2808,-3.757691,-38.549411
2811,-3.757215,-38.547868
2812,-3.759108,-38.549427
2813,-3.762609,-38.554068
2814,-3.762986,-38.554511
2815,-3.759705,-38.555894
2816,-3.759803,-38.556167
2817,-3.761346,-38.552945
2818,-3.761225,-38.552933
2819,-3.759693,-38.551629
2821,-3.763458,-38.54753
2822,-3.762341,-38.547811
2823,-3.758336,-38.543145
2824,-3.758778,-38.544706
2825,-3.756919,-38.543053
2826,-3.755444,-38.544361
2827,-3.754972,-38.546011
2828,-3.755786,-38.545713
2829,-3.754957,-38.540251
2830,-3.756767,-38.541798
2831,-3.759075,-38.539301
2832,-3.75872,-38.539373
2833,-3.756466,-38.538686
2834,-3.75595,-38.538338
2835,-3.760139,-38.544694
2836,-3.761518,-38.545874
2837,-3.760761,-38.546439
2838,-3.763377,-38.540794
2839,-3.76352,-38.540649
2840,-3.761516,-38.540043
2841,-3.760973,-38.540061
2842,-3.762107,-38.535752
2843,-3.763587,-38.53619
2845,-3.756101,-38.534388
2846,-3.755893,-38.534001
2847,-3.756878,-38.534301
2848,-3.755973,-38.533872
2849,-3.75737,-38.531266
2850,-3.75722,-38.531146
2851,-3.75708,-38.531023
2852,-3.755142,-38.528391
2853,-3.758029,-38.526259
2854,-3.756245,-38.525989
2855,-3.76147,-38.533603
2856,-3.75998,-38.535247
2857,-3.759934,-38.535084
2859,-3.762588,-38.530657
2860,-3.762129,-38.531449
2861,-3.75963,-38.53018
2863,-3.760634,-38.527665
2865,-3.760825,-38.525899
2866,-3.765038,-38.576982
2868,-3.765926,-38.576998
2869,-3.765885,-38.576812
2870,-3.764075,-38.578769
2872,-3.764022,-38.575823
2873,-3.763992,-38.575976
2874,-3.765909,-38.575101
2875,-3.766266,-38.57475
2876,-3.767224,-38.573393
2877,-3.767595,-38.573327
2878,-3.767795,-38.572135
2879,-3.767757,-38.572045
2880,-3.765816,-38.571636
2881,-3.766143,-38.571639
2882,-3.764378,-38.571161
2883,-3.764419,-38.571258
2884,-3.771726,-38.571602
2885,-3.772262,-38.569016
2886,-3.772907,-38.568185
2888,-3.771866,-38.576195
2889,-3.765558,-38.567893
2890,-3.765713,-38.567649
2891,-3.764817,-38.565502
2892,-3.765773,-38.563399
2893,-3.765724,-38.563314
2894,-3.766321,-38.561885
2895,-3.76708,-38.560287
2896,-3.766098,-38.559262
2897,-3.766183,-38.559442
2899,-3.769617,-38.560714
2900,-3.769204,-38.560706
2901,-3.771552,-38.561529
2903,-3.766978,-38.555217
2905,-3.765606,-38.554198
2906,-3.764746,-38.554968
2909,-3.76597,-38.550997
2912,-3.767769,-38.551246
2913,-3.765938,-38.546765
2914,-3.764905,-38.548799
2915,-3.766296,-38.54995
2916,-3.767521,-38.549803
2917,-3.768605,-38.549046
2919,-3.769132,-38.550771
2922,-3.768746,-38.553225
2923,-3.770021,-38.552189
2924,-3.770449,-38.551797
2926,-3.771992,-38.55173
2927,-3.769709,-38.55383
2928,-3.769387,-38.555405
2929,-3.769165,-38.556083
2930,-3.770298,-38.556392
2931,-3.771212,-38.5568
2932,-3.771984,-38.556984
2934,-3.765613,-38.544874
2935,-3.766038,-38.54351
2936,-3.768259,-38.545627
2937,-3.766492,-38.542049
2938,-3.767275,-38.541963
2939,-3.767608,-38.541913
2940,-3.765969,-38.541417
2941,-3.764867,-38.541243
2943,-3.767558,-38.537575
2944,-3.766899,-38.537219
2945,-3.766727,-38.53671
2947,-3.766018,-38.536572
2949,-3.765205,-38.536688
2951,-3.767896,-38.53572
2952,-3.767981,-38.535712
2953,-3.769072,-38.538034
2954,-3.770001,-38.538166
2955,-3.77063,-38.538506
2956,-3.771848,-38.538723
2957,-3.771668,-38.535699
2958,-3.772776,-38.535753
2959,-3.772081,-38.539906
2960,-3.771728,-38.541415
2961,-3.770094,-38.542672
2962,-3.771061,-38.542973
2963,-3.769157,-38.542532
2964,-3.769198,-38.543737
2965,-3.769504,-38.545897
2966,-3.798529,-38.503262
2968,-3.799372,-38.507665
2970,-3.797936,-38.508919
2971,-3.796788,-38.508642
2972,-3.797013,-38.510477
2973,-3.772875,-38.528796
2974,-3.768816,-38.530752
2975,-3.768669,-38.530792
2977,-3.768641,-38.531753
2978,-3.768688,-38.533808
2979,-3.768539,-38.533971
2980,-3.772184,-38.534763
2981,-3.7721,-38.533796
2982,-3.772279,-38.533425
2985,-3.767371,-38.533063
2986,-3.76667,-38.53488
2987,-3.765903,-38.532075
2988,-3.764555,-38.530962
2989,-3.764562,-38.530725
2990,-3.76505,-38.529828
2992,-3.767244,-38.530134
2993,-3.766925,-38.530087
2994,-3.766699,-38.511726
2995,-3.767436,-38.511517
2996,-3.768175,-38.512289
2997,-3.765744,-38.511816
2998,-3.764737,-38.512502
2999,-3.764846,-38.512366
3000,-3.764472,-38.510471
3001,-3.764286,-38.510162
3002,-3.763327,-38.508716
3003,-3.763953,-38.508274
3004,-3.765928,-38.509091
3007,-3.766946,-38.509222
3008,-3.769316,-38.512596
3010,-3.771133,-38.513462
3011,-3.771103,-38.512887
3012,-3.771439,-38.513697
3013,-3.771876,-38.513682
3014,-3.77228,-38.512216
3017,-3.769689,-38.510542
3018,-3.767748,-38.497238
3020,-3.767984,-38.496661
3022,-3.768117,-38.497021
3023,-3.768203,-38.497294
3024,-3.765329,-38.495898
3025,-3.765532,-38.495838
3026,-3.76983,-38.496631
3027,-3.770778,-38.497946
3028,-3.772574,-38.498542
3029,-3.77247,-38.498755
3030,-3.770314,-38.494933
3032,-3.768742,-38.494979
3034,-3.769505,-38.493259
3035,-3.770956,-38.493246
3036,-3.771119,-38.492394
3037,-3.800227,-38.567678
3038,-3.800153,-38.567727
3039,-3.800086,-38.565209
3040,-3.800084,-38.565334
3041,-3.801153,-38.565675
3042,-3.801133,-38.565792
3043,-3.80292,-38.564545
3044,-3.802756,-38.564559
3045,-3.80026,-38.563836
3046,-3.800323,-38.563726
3047,-3.801485,-38.563094
3048,-3.801507,-38.562983
3049,-3.803281,-38.563299
3050,-3.803352,-38.563196
3051,-3.802282,-38.560213
3052,-3.802393,-38.560091
3053,-3.803551,-38.559609
3054,-3.80398,-38.559892
3055,-3.804207,-38.560389
3057,-3.805216,-38.561975
3061,-3.805642,-38.567931
3062,-3.803909,-38.553151
3063,-3.803699,-38.552797
3064,-3.803648,-38.550235
3066,-3.801018,-38.551975
3067,-3.800354,-38.552078
3070,-3.801295,-38.549452
3074,-3.800235,-38.54826
3077,-3.803284,-38.546514
3091,-3.8071,-38.553784
3092,-3.806883,-38.554039
3094,-3.801263,-38.544891
3096,-3.80047,-38.544696
3097,-3.800178,-38.543494
3098,-3.801792,-38.54597
3099,-3.80214,-38.546234
3100,-3.802291,-38.546349
3101,-3.803192,-38.538626
3102,-3.802193,-38.535917
3103,-3.802225,-38.536802
3104,-3.80138,-38.537417
3105,-3.801489,-38.537368
3107,-3.800187,-38.536978
3108,-3.800136,-38.53635
3109,-3.800248,-38.535739
3110,-3.805917,-38.53636
3112,-3.80555,-38.538628
3113,-3.805469,-38.538507
3114,-3.806734,-38.538976
3115,-3.806792,-38.539076
3116,-3.807784,-38.538256
3117,-3.80793,-38.538148
3119,-3.808715,-38.536896
3122,-3.804009,-38.532426
3123,-3.803833,-38.532519
3124,-3.800318,-38.534006
3125,-3.800273,-38.533172
3127,-3.802455,-38.528988
3128,-3.802687,-38.529031
3129,-3.803154,-38.529066
3130,-3.803158,-38.531543
3131,-3.803009,-38.53133
3132,-3.805464,-38.526679
3133,-3.804816,-38.52684
3134,-3.808648,-38.525801
3135,-3.808529,-38.526083
3136,-3.808008,-38.533796
3144,-3.802418,-38.520775
3145,-3.802465,-38.521153
3150,-3.805114,-38.516967
3152,-3.806623,-38.517978
3153,-3.80648,-38.517966
3155,-3.805543,-38.523692
3156,-3.805601,-38.523352
3157,-3.809636,-38.521941
3159,-3.801136,-38.488705
3160,-3.801279,-38.488292
3161,-3.80315,-38.488396
3162,-3.803071,-38.488545
3163,-3.80186,-38.483936
3164,-3.805123,-38.488508
3165,-3.805184,-38.488448
3166,-3.802431,-38.479501
3167,-3.802416,-38.479277
3168,-3.805466,-38.479016
3169,-3.805482,-38.479252
3170,-3.807156,-38.479127
3171,-3.808405,-38.478264
3172,-3.807796,-38.469501
3174,-3.807809,-38.470416
3178,-3.806534,-38.460335
3179,-3.805302,-38.460039
3180,-3.803349,-38.458142
3181,-3.803591,-38.4595
3182,-3.802448,-38.458539
3183,-3.806471,-38.459186
3185,-3.806329,-38.455008
3188,-3.805232,-38.451424
3190,-3.803829,-38.451504
3191,-3.80374,-38.451603
3193,-3.801636,-38.451636
3194,-3.800617,-38.451774
3196,-3.808984,-38.415093
3197,-3.809479,-38.552817
3198,-3.810094,-38.553717
3199,-3.811467,-38.555147
3200,-3.811573,-38.555441
3201,-3.81487,-38.556476
3202,-3.814689,-38.556157
3204,-3.780885,-38.546083
3205,-3.781457,-38.545984
3208,-3.77888,-38.540327
3209,-3.781221,-38.538301
3210,-3.773278,-38.529608
3211,-3.773498,-38.531454
3212,-3.773781,-38.515854
3214,-3.775745,-38.515285
3215,-3.776975,-38.515416
3216,-3.777747,-38.514732
3217,-3.773634,-38.51327
3218,-3.774522,-38.512986
3219,-3.774243,-38.512727
3220,-3.776089,-38.505904
3221,-3.778634,-38.506727
3225,-3.780536,-38.503354
3226,-3.780425,-38.503438
3227,-3.781369,-38.513488
3229,-3.779206,-38.501474
3231,-3.775951,-38.501084
3232,-3.775896,-38.500959
3233,-3.775281,-38.50102
3234,-3.77504,-38.501048
3235,-3.773265,-38.500464
3236,-3.778158,-38.499229
3237,-3.777959,-38.499154
3238,-3.773883,-38.490693
3239,-3.773919,-38.490815
3240,-3.774731,-38.488086
3241,-3.774478,-38.488628
3242,-3.775067,-38.486677
3243,-3.776284,-38.481468
3244,-3.775042,-38.481824
3246,-3.774301,-38.480447
3247,-3.774541,-38.478052
3248,-3.774811,-38.478136
3249,-3.774064,-38.477847
3251,-3.775251,-38.475939
3252,-3.775088,-38.475703
3253,-3.773887,-38.475005
3254,-3.773621,-38.475052
3255,-3.775352,-38.472636
3256,-3.77532,-38.472496
3257,-3.773941,-38.472135
3258,-3.773875,-38.471571
3259,-3.77403,-38.471529
3260,-3.77302,-38.469262
3261,-3.772957,-38.469736
3263,-3.773731,-38.46622
3264,-3.774011,-38.462971
3266,-3.756156,-38.519899
3267,-3.756627,-38.519504
3268,-3.755742,-38.517799
3269,-3.756395,-38.517188
3270,-3.756113,-38.514375
3271,-3.757412,-38.515531
3273,-3.759701,-38.514072
3274,-3.763745,-38.516139
3276,-3.761624,-38.517979
3277,-3.761499,-38.519744
3278,-3.761089,-38.521033
3280,-3.759434,-38.523837
3281,-3.759429,-38.523545
3282,-3.755937,-38.512663
3283,-3.759358,-38.511441
3284,-3.755706,-38.510125
3285,-3.755518,-38.508124
3286,-3.757511,-38.507373
3287,-3.759183,-38.508154
3288,-3.759369,-38.50981
3289,-3.755612,-38.504602
3290,-3.755392,-38.504396
3291,-3.759366,-38.504653
3292,-3.759375,-38.504409
3293,-3.761748,-38.508089
3294,-3.761619,-38.507134
3295,-3.759091,-38.492118
3296,-3.763093,-38.494047
3297,-3.763007,-38.494304
3300,-3.757755,-38.488984
3301,-3.75825,-38.486704
3302,-3.758486,-38.485041
3303,-3.763695,-38.48255
3304,-3.762881,-38.483017
3306,-3.759654,-38.444054
3307,-3.759649,-38.444217
3308,-3.762035,-38.443057
3309,-3.761762,-38.443025
3310,-3.764606,-38.518116
3311,-3.768211,-38.517845
3312,-3.767869,-38.517474
3313,-3.766216,-38.516967
3314,-3.765504,-38.51642
3315,-3.765917,-38.51581
3316,-3.766166,-38.515426
3317,-3.765222,-38.514683
3318,-3.765034,-38.514371
3319,-3.766682,-38.514612
3320,-3.767114,-38.515599
3321,-3.768277,-38.515388
3322,-3.768323,-38.514309
3323,-3.769961,-38.51509
3324,-3.770136,-38.514002
3325,-3.7714,-38.514729
3326,-3.771157,-38.514866
3327,-3.77289,-38.514566
3329,-3.768562,-38.482465
3330,-3.770651,-38.481859
3331,-3.773439,-38.481603
3332,-3.771566,-38.483385
3333,-3.771599,-38.482727
3334,-3.77153,-38.484474
3335,-3.77096,-38.486257
3336,-3.771029,-38.487037
3339,-3.772451,-38.474623
3340,-3.772497,-38.473857
3341,-3.771762,-38.472313
3342,-3.772303,-38.472418
3344,-3.772076,-38.471367
3346,-3.785189,-38.512219
3347,-3.785267,-38.511733
3348,-3.784841,-38.510674
3349,-3.784049,-38.509386
3350,-3.783186,-38.507924
3351,-3.782373,-38.506522
3352,-3.782443,-38.505368
3354,-3.787264,-38.504324
3355,-3.786664,-38.505711
3356,-3.78943,-38.50359
3357,-3.789432,-38.503339
3358,-3.78664,-38.507469
3359,-3.786798,-38.509396
3360,-3.787988,-38.510448
3362,-3.790112,-38.509937
3363,-3.787679,-38.5111
3364,-3.81114,-38.544472
3367,-3.812615,-38.543266
3369,-3.810252,-38.540503
3370,-3.810062,-38.537352
3372,-3.811705,-38.53725
3374,-3.812639,-38.535895
3375,-3.813836,-38.537939
3376,-3.814647,-38.537702
3378,-3.814696,-38.536664
3379,-3.816003,-38.538465
3382,-3.815583,-38.539884
3384,-3.814168,-38.541454
3385,-3.811734,-38.535181
3386,-3.810212,-38.534527
3388,-3.813498,-38.529425
3389,-3.813413,-38.52972
3391,-3.810853,-38.527806
3392,-3.817562,-38.526607
3393,-3.817624,-38.52686
3394,-3.817178,-38.5282
3395,-3.816656,-38.529293
3396,-3.817028,-38.529455
3397,-3.81622,-38.531431
3398,-3.814652,-38.534254
3399,-3.814594,-38.534193
3400,-3.814031,-38.53526
3401,-3.814998,-38.535077
3405,-3.809471,-38.521383
3407,-3.810497,-38.518356
3408,-3.811426,-38.520083
3409,-3.811378,-38.519789
3413,-3.811486,-38.514458
3414,-3.813965,-38.520527
3415,-3.81656,-38.521118
3416,-3.812001,-38.511111
3417,-3.811774,-38.511115
3418,-3.811524,-38.511142
3419,-3.808879,-38.508441
3420,-3.808864,-38.508847
3421,-3.812471,-38.510212
3422,-3.812525,-38.51027
3424,-3.816194,-38.507493
3425,-3.809491,-38.500515
3429,-3.81566,-38.494645
3430,-3.81652,-38.496386
3431,-3.817268,-38.497502
3432,-3.816232,-38.497774
3433,-3.815485,-38.498293
3434,-3.814062,-38.498705
3435,-3.816559,-38.501546
3436,-3.816471,-38.502129
3437,-3.809599,-38.489821
3438,-3.809952,-38.489318
3439,-3.811559,-38.488573
3440,-3.811456,-38.488015
3441,-3.81722,-38.489287
3442,-3.817511,-38.484769
3443,-3.817927,-38.483358
3444,-3.81755,-38.482984
3445,-3.81038,-38.478574
3446,-3.810745,-38.478812
3447,-3.814626,-38.481214
3448,-3.814758,-38.481052
3449,-3.81672,-38.47567
3452,-3.817835,-38.473478
3453,-3.817081,-38.47204
3454,-3.816829,-38.471757
3455,-3.813964,-38.465893
3456,-3.814167,-38.466133
3457,-3.814865,-38.467586
3458,-3.789353,-38.62482
3459,-3.789529,-38.624618
3460,-3.787873,-38.62416
3461,-3.788545,-38.627682
3462,-3.788433,-38.627795
3463,-3.786663,-38.630085
3464,-3.785797,-38.629232
3465,-3.786325,-38.627214
3466,-3.785756,-38.627059
3467,-3.783582,-38.622958
3468,-3.785754,-38.623571
3469,-3.783291,-38.626108
3470,-3.798661,-38.622652
3471,-3.798921,-38.62258
3472,-3.798355,-38.625328
3473,-3.798235,-38.626275
3474,-3.798271,-38.627927
3475,-3.79808,-38.627694
3476,-3.797603,-38.628942
3480,-3.796341,-38.626777
3482,-3.794729,-38.626498
3483,-3.792685,-38.62628
3485,-3.791113,-38.625892
3486,-3.792075,-38.458946
3487,-3.797618,-38.450825
3488,-3.797805,-38.450808
3490,-3.795592,-38.44966
3493,-3.804297,-38.628247
3495,-3.722869,-38.530045
3496,-3.722814,-38.53021
3498,-3.722733,-38.530459
3500,-3.722667,-38.530262
3501,-3.722709,-38.530134
3502,-3.722762,-38.529965
3503,-3.722687,-38.529761
3504,-3.722638,-38.529926
3505,-3.722584,-38.530084
3506,-3.72225,-38.529774
3507,-3.722199,-38.529927
3508,-3.722155,-38.530062
3509,-3.722108,-38.530195
3517,-3.807491,-38.629905
3524,-3.802178,-38.507502
3525,-3.80227,-38.507747
3526,-3.80424,-38.507806
3528,-3.80255,-38.504145
3529,-3.802757,-38.503518
3530,-3.806326,-38.508111
3531,-3.806495,-38.508396
3532,-3.790647,-38.444146
3533,-3.790471,-38.444133
3534,-3.788973,-38.443055
3535,-3.787546,-38.441798
3540,-3.79609,-38.507201
3541,-3.799137,-38.505232
3542,-3.792054,-38.509064
3543,-3.793713,-38.508267
3544,-3.800227,-38.498075
3545,-3.800089,-38.497806
3546,-3.800195,-38.493799
3547,-3.80281,-38.492555
3548,-3.805555,-38.502821
3549,-3.805496,-38.502278
3550,-3.807662,-38.501307
3551,-3.813789,-38.44965
3554,-3.811232,-38.449127
3555,-3.815724,-38.450056
3557,-3.8164,-38.45019
3558,-3.81633,-38.450326
3563,-3.810022,-38.432111
3564,-3.810472,-38.431059
3567,-3.813286,-38.598117
3569,-3.813072,-38.588397
3570,-3.824557,-38.543637
3571,-3.82476,-38.543753
3572,-3.825226,-38.53923
3573,-3.825203,-38.541008
3574,-3.825262,-38.541665
3575,-3.825864,-38.538979
3576,-3.825833,-38.538416
3577,-3.823658,-38.537218
3579,-3.809849,-38.413477
3581,-3.810645,-38.412012
3582,-3.811536,-38.410768
3596,-3.817068,-38.613735
3597,-3.816504,-38.613872
3598,-3.815524,-38.612833
3599,-3.814289,-38.611207
3600,-3.821356,-38.535103
3601,-3.819257,-38.530771
3602,-3.820769,-38.531259
3603,-3.821165,-38.531305
3604,-3.822411,-38.531811
3605,-3.819471,-38.524903
3607,-3.818496,-38.523819
3609,-3.818988,-38.52114
3610,-3.825629,-38.521432
3611,-3.824552,-38.521202
3612,-3.821838,-38.520986
